age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,actual_class,predicted_class,prediction_correct,error_type,actual_high_risk,predicted_high_risk
38.0,Male,Married,Graduate,21900.0,Private,13.7,Large Indian,Own,0.0,5,4,7700.0,24900.0,2600.0,3300.0,1500.0,No,0.0,781.0,45600.0,11200.0,E-commerce Shopping EMI,109000.0,21,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,70600.0,Government,12.2,Mid-size,Family,0.0,4,3,0.0,0.0,10000.0,16700.0,8600.0,No,0.0,773.0,507000.0,281900.0,Education EMI,68000.0,7,Eligible,25627.8,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,56700.0,Private,5.3,Startup,Rented,15600.0,4,3,0.0,0.0,5300.0,11700.0,6900.0,No,0.0,662.0,252900.0,115800.0,Home Appliances EMI,185000.0,33,Eligible,8600.0,Eligible,Eligible,True,Correct,False,False
58.0,Female,Married,Post Graduate,88300.0,Private,7.5,Large Indian,Own,0.0,2,1,0.0,0.0,10100.0,22900.0,7500.0,No,0.0,732.0,563300.0,153500.0,Home Appliances EMI,87000.0,13,Eligible,26290.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Professional,86000.0,Self-employed,1.2,Mid-size,Rented,24100.0,3,2,9300.0,0.0,6600.0,22600.0,6700.0,No,0.0,747.0,525700.0,147400.0,Vehicle EMI,457000.0,34,Not_Eligible,8266.5,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,37100.0,Government,3.3,Startup,Family,0.0,3,2,9700.0,0.0,5000.0,6000.0,2200.0,Yes,5100.0,675.0,98500.0,38100.0,Home Appliances EMI,238000.0,29,Not_Eligible,3503.5,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Graduate,60100.0,Private,33.5,Large Indian,Family,0.0,3,2,0.0,0.0,3700.0,17300.0,5600.0,No,0.0,747.0,468700.0,237800.0,E-commerce Shopping EMI,104000.0,11,Eligible,18425.0,Eligible,Eligible,True,Correct,False,False
48.0,Female,Married,Professional,93000.0,Private,8.0,MNC,Rented,22700.0,3,2,0.0,0.0,5800.0,25900.0,6300.0,No,0.0,739.0,230200.0,66500.0,Home Appliances EMI,30000.0,10,Eligible,16150.0,Eligible,Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,48800.0,Private,13.6,Startup,Own,0.0,3,2,12900.0,0.0,7000.0,8700.0,4400.0,Yes,13600.0,608.0,44000.0,10500.0,Vehicle EMI,1042000.0,82,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,30600.0,Government,1.1,Mid-size,Rented,8500.0,5,4,0.0,0.0,2600.0,6600.0,4000.0,No,0.0,783.0,135900.0,74000.0,Personal Loan EMI,508000.0,44,Not_Eligible,5340.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,90500.0,Private,11.3,Large Indian,Own,0.0,3,2,6700.0,5500.0,13500.0,18800.0,7300.0,No,0.0,800.0,323500.0,94400.0,Education EMI,74000.0,27,Eligible,23220.0,Eligible,Eligible,True,Correct,False,False
38.0,Male,Married,Professional,109700.0,Private,1.7,Startup,Own,0.0,4,3,12100.0,0.0,10500.0,19300.0,6400.0,No,0.0,645.0,270300.0,95500.0,Vehicle EMI,1334000.0,57,Not_Eligible,24560.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,34600.0,Private,13.5,Mid-size,Own,0.0,3,2,13700.0,0.0,4400.0,7500.0,6700.0,No,0.0,665.0,69900.0,40400.0,Vehicle EMI,1128000.0,17,Not_Eligible,1150.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Post Graduate,76500.0,Private,7.8,Mid-size,Rented,12500.0,4,3,8100.0,0.0,11100.0,12600.0,9800.0,No,0.0,850.0,327900.0,99300.0,Home Appliances EMI,289000.0,14,Not_Eligible,13440.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,Professional,84000.0,Private,4.1,MNC,Rented,22500.0,2,1,0.0,25000.0,5000.0,16700.0,12700.0,No,0.0,648.0,429100.0,212600.0,Education EMI,148000.0,36,Not_Eligible,840.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,31500.0,Private,2.1,Startup,Family,0.0,2,1,0.0,0.0,4400.0,6800.0,3000.0,No,0.0,718.0,50800.0,23900.0,E-commerce Shopping EMI,120000.0,7,Not_Eligible,6920.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,77700.0,Private,3.3,Mid-size,Rented,25500.0,4,3,0.0,0.0,8800.0,19900.0,7000.0,No,0.0,580.0,57900.0,29800.0,Vehicle EMI,1285000.0,17,Not_Eligible,5280.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,21800.0,Private,0.5,Large Indian,Rented,7400.0,2,1,3000.0,7900.0,1700.0,4500.0,4100.0,Yes,2300.0,548.0,66000.0,28600.0,Education EMI,360000.0,17,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,High School,24300.0,Private,1.7,MNC,Rented,8200.0,2,1,0.0,5300.0,1900.0,6600.0,2900.0,Yes,4600.0,699.0,115800.0,55200.0,Personal Loan EMI,475000.0,34,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,54800.0,Private,7.7,Startup,Rented,9600.0,4,3,10900.0,15000.0,7700.0,10900.0,6400.0,Yes,11500.0,701.0,375300.0,93900.0,Personal Loan EMI,724000.0,56,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,56300.0,Private,7.5,MNC,Family,0.0,4,3,7400.0,0.0,3600.0,16800.0,4000.0,Yes,13800.0,795.0,140200.0,59000.0,Home Appliances EMI,260000.0,18,Not_Eligible,4494.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,High School,62500.0,Self-employed,7.2,Large Indian,Own,0.0,2,1,5800.0,0.0,7500.0,16400.0,6400.0,No,0.0,779.0,380400.0,192500.0,E-commerce Shopping EMI,81000.0,14,Eligible,15681.6,Eligible,Eligible,True,Correct,False,False
27.0,Male,Married,Graduate,20100.0,Private,0.5,Mid-size,Family,0.0,4,3,0.0,0.0,1800.0,3800.0,3200.0,Yes,3400.0,663.0,87600.0,29200.0,Personal Loan EMI,62000.0,56,Eligible,2212.0,Eligible,Eligible,True,Correct,False,False
58.0,Female,Married,Post Graduate,19500.0,Government,5.5,Large Indian,Own,0.0,3,2,0.0,24900.0,2100.0,4200.0,1300.0,No,0.0,800.0,49200.0,22800.0,Education EMI,465000.0,28,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Single,Graduate,15000.0,Government,1.9,Mid-size,Own,0.0,1,0,0.0,0.0,2000.0,3300.0,1900.0,No,0.0,713.0,15400.0,6600.0,Home Appliances EMI,281000.0,24,Not_Eligible,3120.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Married,Graduate,15000.0,Self-employed,1.3,Large Indian,Rented,3400.0,3,2,9300.0,0.0,800.0,2600.0,1400.0,Yes,3800.0,616.0,17200.0,7100.0,Vehicle EMI,1185000.0,62,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,67300.0,Private,1.7,Startup,Family,0.0,3,2,8800.0,18900.0,6200.0,14700.0,6000.0,Yes,18000.0,613.0,285000.0,74200.0,Vehicle EMI,1487000.0,26,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Female,Single,Post Graduate,47300.0,Self-employed,1.2,MNC,Rented,11400.0,1,0,0.0,0.0,6200.0,8900.0,8100.0,Yes,8000.0,566.0,74400.0,29800.0,Education EMI,399000.0,17,Not_Eligible,947.52,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,36300.0,Private,6.4,MNC,Rented,12500.0,2,1,0.0,0.0,3200.0,10800.0,6600.0,No,0.0,835.0,62700.0,31000.0,Home Appliances EMI,218000.0,12,Not_Eligible,1536.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,47300.0,Self-employed,1.9,Startup,Rented,9400.0,4,3,0.0,0.0,5100.0,11600.0,5300.0,Yes,5100.0,630.0,224600.0,127900.0,Personal Loan EMI,530000.0,26,Not_Eligible,2721.6,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Single,Graduate,28800.0,Private,9.0,Mid-size,Rented,6800.0,2,1,7900.0,8200.0,2600.0,8200.0,4200.0,No,0.0,680.0,124100.0,57600.0,Home Appliances EMI,213000.0,24,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,89500.0,Government,2.5,Small,Family,0.0,2,1,9800.0,0.0,5700.0,20500.0,5100.0,No,0.0,723.0,491500.0,105400.0,E-commerce Shopping EMI,187000.0,10,High_Risk,24200.0,High_Risk,Eligible,False,High_Risk -> Eligible,True,False
27.0,Female,Married,Graduate,47100.0,Self-employed,1.1,Large Indian,Own,0.0,2,1,0.0,0.0,3300.0,8200.0,5600.0,No,0.0,605.0,144000.0,51600.0,Home Appliances EMI,197000.0,26,High_Risk,10800.0,High_Risk,High_Risk,True,Correct,True,True
32.0,Male,Married,Graduate,53500.0,Private,1.6,Large Indian,Own,0.0,3,2,12000.0,0.0,4300.0,11300.0,4400.0,Yes,12500.0,589.0,419200.0,204100.0,E-commerce Shopping EMI,172000.0,18,Not_Eligible,2772.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,68100.0,Private,7.4,Mid-size,Rented,11700.0,3,2,0.0,6700.0,7400.0,12500.0,3700.0,Yes,16300.0,612.0,282200.0,101200.0,E-commerce Shopping EMI,63000.0,9,Not_Eligible,2744.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,37200.0,Private,3.5,MNC,Rented,8600.0,5,4,11900.0,0.0,3600.0,6400.0,5500.0,Yes,9300.0,663.0,260900.0,71600.0,Vehicle EMI,153000.0,74,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,36500.0,Private,13.7,Startup,Rented,6100.0,4,3,8400.0,0.0,4700.0,6600.0,5600.0,No,0.0,647.0,129800.0,77200.0,Education EMI,53000.0,20,Not_Eligible,2040.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,31100.0,Self-employed,5.9,Mid-size,Rented,6100.0,3,2,9300.0,20300.0,2000.0,6700.0,5400.0,Yes,7500.0,695.0,119200.0,65500.0,Education EMI,434000.0,19,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,59200.0,Private,3.1,Startup,Own,0.0,2,1,12200.0,0.0,8900.0,12900.0,3500.0,No,0.0,718.0,462800.0,165500.0,E-commerce Shopping EMI,145000.0,9,Not_Eligible,11935.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Professional,27000.0,Private,1.3,Startup,Family,0.0,3,2,2400.0,10200.0,2900.0,4200.0,5300.0,No,0.0,680.0,99700.0,39400.0,Home Appliances EMI,167000.0,12,Not_Eligible,1000.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Post Graduate,154000.0,Government,0.6,Startup,Own,0.0,4,3,0.0,0.0,11700.0,26700.0,21300.0,Yes,28200.0,827.0,1165500.0,504000.0,Vehicle EMI,428000.0,60,Eligible,30538.2,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,55700.0,Private,12.5,Large Indian,Family,0.0,5,4,2800.0,6000.0,4100.0,10100.0,9400.0,No,0.0,674.0,90000.0,30800.0,Vehicle EMI,776000.0,21,Not_Eligible,9320.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Post Graduate,42300.0,Private,0.5,Mid-size,Rented,13000.0,2,1,9800.0,0.0,3100.0,7900.0,6000.0,No,0.0,671.0,246400.0,104200.0,Education EMI,343000.0,10,Not_Eligible,1000.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,44800.0,Private,7.9,Large Indian,Family,0.0,4,3,10500.0,0.0,4100.0,7900.0,6200.0,No,0.0,801.0,212500.0,52800.0,Vehicle EMI,841000.0,40,Not_Eligible,9660.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,56200.0,Private,3.5,MNC,Rented,11600.0,2,1,11900.0,5600.0,6400.0,12100.0,3700.0,Yes,12200.0,663.0,122000.0,49500.0,Vehicle EMI,1052000.0,62,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,31600.0,Private,0.5,Mid-size,Own,0.0,3,2,0.0,14800.0,1900.0,7900.0,3000.0,Yes,7400.0,630.0,227400.0,119500.0,Personal Loan EMI,742000.0,54,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,56100.0,Private,3.8,Mid-size,Rented,15800.0,4,3,7800.0,5200.0,3100.0,15500.0,4000.0,No,0.0,634.0,207900.0,119700.0,Vehicle EMI,640000.0,61,Not_Eligible,1880.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Post Graduate,72400.0,Private,0.7,MNC,Own,0.0,4,3,0.0,0.0,7500.0,13600.0,6800.0,No,0.0,639.0,476000.0,126200.0,Education EMI,69000.0,11,Eligible,15664.0,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,66900.0,Private,6.0,Startup,Own,0.0,4,3,3200.0,5900.0,6600.0,20000.0,13300.0,Yes,12500.0,636.0,436300.0,235400.0,E-commerce Shopping EMI,110000.0,21,Not_Eligible,1663.2,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,59300.0,Self-employed,2.5,Mid-size,Rented,18100.0,3,2,10000.0,0.0,8100.0,10800.0,5700.0,No,0.0,687.0,396500.0,190200.0,Personal Loan EMI,825000.0,15,Not_Eligible,3267.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Post Graduate,50200.0,Private,0.5,Mid-size,Rented,15700.0,5,4,3800.0,6400.0,4100.0,11100.0,5700.0,No,0.0,674.0,400500.0,133700.0,E-commerce Shopping EMI,177000.0,20,Not_Eligible,1496.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,65500.0,Private,12.9,MNC,Family,0.0,2,1,0.0,0.0,7500.0,17400.0,9700.0,No,0.0,700.0,93400.0,34600.0,Home Appliances EMI,139000.0,22,Eligible,12360.0,Eligible,Eligible,True,Correct,False,False
58.0,Female,Married,Professional,46100.0,Government,0.5,MNC,Family,0.0,3,2,13800.0,6600.0,5000.0,10800.0,9100.0,No,0.0,774.0,257600.0,82200.0,Home Appliances EMI,225000.0,12,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,Post Graduate,93400.0,Private,0.5,MNC,Family,16910.0,5,4,5100.0,18500.0,11500.0,25800.0,7800.0,No,0.0,778.0,201800.0,78500.0,Vehicle EMI,217000.0,22,High_Risk,11856.0,High_Risk,Not_Eligible,False,High_Risk -> Not_Eligible,True,False
32.0,Male,Married,Post Graduate,54300.0,Private,5.5,Large Indian,Own,0.0,5,4,0.0,0.0,7300.0,12300.0,2800.0,No,0.0,734.0,324300.0,127600.0,Vehicle EMI,990000.0,36,Not_Eligible,15950.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,78200.0,Government,9.2,Mid-size,Rented,26900.0,3,2,6600.0,0.0,10300.0,22200.0,5400.0,No,0.0,830.0,622200.0,204500.0,Vehicle EMI,184000.0,44,Not_Eligible,4936.8,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Male,Married,Graduate,70000.0,Private,12.8,Large Indian,Rented,14500.0,3,2,10200.0,14700.0,9600.0,18500.0,8900.0,No,0.0,769.0,124200.0,55800.0,E-commerce Shopping EMI,165000.0,5,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,FEMALE,Single,Graduate,25800.0,Private,1.7,Small,Rented,4300.0,2,1,12500.0,0.0,3300.0,4500.0,4200.0,No,0.0,608.0,139100.0,59000.0,Vehicle EMI,784000.0,37,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,60100.0,Private,6.0,Mid-size,Family,0.0,3,2,0.0,0.0,3900.0,15900.0,11800.0,No,0.0,754.0,427000.0,107300.0,Vehicle EMI,428000.0,68,Eligible,18810.0,Eligible,Eligible,True,Correct,False,False
27.0,Female,Married,Professional,40700.0,Private,1.8,Large Indian,Own,0.0,4,3,11900.0,21800.0,4500.0,9400.0,2200.0,Yes,7700.0,628.0,273800.0,86900.0,Vehicle EMI,302000.0,53,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Professional,87300.0,Private,3.0,Small,Own,0.0,5,4,0.0,0.0,12500.0,14200.0,10800.0,No,0.0,716.0,428600.0,205800.0,E-commerce Shopping EMI,34000.0,6,Eligible,24900.0,Eligible,Eligible,True,Correct,False,False
48.0,Male,Married,Graduate,52600.0,Private,15.1,Large Indian,Rented,11000.0,3,2,2300.0,23200.0,3800.0,13800.0,3900.0,Yes,10000.0,617.0,263000.0,137900.0,Vehicle EMI,865000.0,74,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,33500.0,Private,2.0,Startup,Family,0.0,1,0,0.0,0.0,2000.0,6200.0,5900.0,No,0.0,674.0,76300.0,38400.0,Personal Loan EMI,405000.0,23,Not_Eligible,9700.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Graduate,79400.0,Private,1.4,Mid-size,Own,0.0,2,1,14000.0,23700.0,8700.0,16300.0,13200.0,Yes,19600.0,640.0,273900.0,93100.0,Vehicle EMI,1275000.0,59,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,High School,48700.0,Private,1.0,Mid-size,Rented,12900.0,1,0,0.0,0.0,5700.0,10300.0,6800.0,No,0.0,726.0,316600.0,124900.0,Education EMI,280000.0,27,Not_Eligible,7150.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Post Graduate,67500.0,Private,2.3,Mid-size,Rented,12100.0,3,2,0.0,0.0,8500.0,19500.0,9400.0,No,0.0,765.0,183800.0,47600.0,Education EMI,362000.0,36,Not_Eligible,10800.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Married,High School,29500.0,Private,0.5,Startup,Own,0.0,3,2,0.0,0.0,1800.0,7400.0,3600.0,No,0.0,715.0,181500.0,88500.0,E-commerce Shopping EMI,113000.0,13,Not_Eligible,7348.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,High School,37500.0,Private,13.8,Mid-size,Family,0.0,2,1,9000.0,22100.0,5500.0,5900.0,5800.0,No,0.0,750.0,71000.0,28300.0,Personal Loan EMI,770000.0,50,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
31.0,Male,Married,Post Graduate,77327.0,Private,5.4,MNC,Rented,26200.0,5,4,0.0,0.0,7900.0,12300.0,14000.0,Yes,20400.0,709.0,77800.0,34700.0,Education EMI,475000.0,11,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Post Graduate,37300.0,Private,2.1,Large Indian,Own,0.0,2,1,11500.0,0.0,4500.0,8000.0,1900.0,No,0.0,699.0,174300.0,103300.0,E-commerce Shopping EMI,65000.0,6,Not_Eligible,5700.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Graduate,59100.0,Private,2.0,Small,Own,0.0,1,0,0.0,0.0,8300.0,11600.0,6800.0,No,0.0,715.0,290400.0,142200.0,Personal Loan EMI,943000.0,54,Not_Eligible,16200.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,49100.0,Private,1.9,Startup,Family,0.0,4,3,8500.0,12300.0,2900.0,11800.0,4700.0,No,0.0,549.0,218300.0,56500.0,Education EMI,277000.0,16,Not_Eligible,2225.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Female,Married,Graduate,30600.0,Private,2.0,MNC,Family,0.0,3,2,5800.0,0.0,1700.0,5500.0,4900.0,Yes,6800.0,680.0,152600.0,32400.0,Personal Loan EMI,975000.0,46,Not_Eligible,2065.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,MALE,Married,Graduate,43400.0,Government,8.4,MNC,Own,0.0,4,3,9800.0,21500.0,4700.0,9700.0,2700.0,Yes,4400.0,695.0,308600.0,151300.0,E-commerce Shopping EMI,133000.0,14,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,64300.0,Private,2.1,Large Indian,Own,0.0,1,0,0.0,0.0,4300.0,10900.0,9400.0,No,0.0,735.0,427000.0,222200.0,Education EMI,245000.0,19,Eligible,21835.0,Eligible,Eligible,True,Correct,False,False
27.0,Male,Single,Graduate,62200.0,Private,0.9,Mid-size,Rented,21200.0,1,0,0.0,0.0,7000.0,15100.0,8500.0,No,0.0,613.0,141300.0,42400.0,E-commerce Shopping EMI,43000.0,12,Not_Eligible,3328.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,42200.0,Private,0.6,Large Indian,Own,0.0,3,2,14900.0,0.0,3800.0,10100.0,8400.0,No,0.0,683.0,34500.0,16400.0,Personal Loan EMI,74000.0,46,Not_Eligible,1600.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,28200.0,Private,6.7,MNC,Rented,7000.0,3,2,10100.0,0.0,3100.0,4300.0,2900.0,Yes,5500.0,716.0,25600.0,9700.0,Vehicle EMI,399000.0,45,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Married,Professional,129100.0,Private,0.5,Large Indian,Own,0.0,4,3,12500.0,0.0,17800.0,23100.0,13700.0,Yes,25500.0,689.0,193600.0,92500.0,Vehicle EMI,1022000.0,50,Not_Eligible,8176.0,Not_Eligible,Not_Eligible,True,Correct,False,False
58.0,Female,Married,Post Graduate,23400.0,Private,13.3,Large Indian,Family,0.0,4,3,13100.0,21700.0,2400.0,5200.0,1600.0,No,0.0,762.0,110900.0,41200.0,Education EMI,108000.0,21,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,High School,67000.0,Private,8.6,Large Indian,Rented,12300.0,1,0,0.0,0.0,6000.0,16400.0,3700.0,Yes,9900.0,687.0,439400.0,152900.0,Home Appliances EMI,65000.0,33,Eligible,7199.5,Eligible,Eligible,True,Correct,False,False
32.0,Male,Married,Graduate,68600.0,Self-employed,0.5,Startup,Own,0.0,2,1,7400.0,0.0,6400.0,19200.0,9100.0,Yes,11600.0,691.0,64500.0,22500.0,E-commerce Shopping EMI,145000.0,14,Not_Eligible,3754.8,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Single,High School,30300.0,Self-employed,8.3,Startup,Rented,8000.0,2,1,0.0,0.0,3900.0,5600.0,2700.0,No,0.0,716.0,74800.0,44000.0,Personal Loan EMI,529000.0,26,Not_Eligible,4545.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,37800.0,Government,1.1,MNC,Rented,10400.0,4,3,0.0,0.0,2200.0,9700.0,3800.0,No,0.0,709.0,73200.0,17900.0,Home Appliances EMI,174000.0,14,Not_Eligible,4680.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Graduate,56000.0,Private,4.4,MNC,Family,0.0,2,1,0.0,21800.0,4800.0,12700.0,10400.0,Yes,7700.0,661.0,195900.0,51400.0,Vehicle EMI,1365000.0,75,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Female,Married,Graduate,61200.0,Self-employed,1.1,Startup,Rented,13800.0,3,2,5900.0,0.0,5200.0,12300.0,3300.0,Yes,15800.0,630.0,53600.0,26700.0,Education EMI,349000.0,38,Not_Eligible,987.84,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,52900.0,Government,3.5,Large Indian,Rented,15600.0,4,3,0.0,0.0,6800.0,9800.0,4000.0,No,0.0,730.0,184500.0,108700.0,E-commerce Shopping EMI,102000.0,15,High_Risk,9185.0,High_Risk,High_Risk,True,Correct,True,True
32.0,Female,Married,Graduate,45000.0,Private,0.8,Large Indian,Rented,7700.0,3,2,13100.0,0.0,5500.0,6900.0,6900.0,No,0.0,745.0,221400.0,107900.0,Education EMI,288000.0,25,Not_Eligible,1960.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Male,Single,Professional,157700.0,Private,1.9,Startup,Family,0.0,3,2,14600.0,0.0,21900.0,41300.0,10200.0,No,0.0,704.0,246100.0,89200.0,Personal Loan EMI,597000.0,17,Not_Eligible,27880.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,MALE,Married,Graduate,44900.0,Government,3.3,Startup,Family,0.0,4,3,5700.0,24400.0,6000.0,8400.0,7900.0,Yes,12100.0,825.0,305700.0,99500.0,Home Appliances EMI,118000.0,32,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,High School,49400.0,Self-employed,9.7,Mid-size,Own,0.0,4,3,6800.0,9700.0,2800.0,12000.0,7600.0,No,0.0,724.0,206400.0,111800.0,Education EMI,442000.0,26,Not_Eligible,4725.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Married,Graduate,28700.0,Government,6.7,Startup,Own,0.0,3,2,0.0,18700.0,4200.0,5600.0,2600.0,Yes,8500.0,755.0,14400.0,3600.0,E-commerce Shopping EMI,114000.0,16,Not_Eligible,500.0,Not_Eligible,Not_Eligible,True,Correct,False,False
32.0,Female,Single,Professional,77000.0,Private,5.2,Large Indian,Family,0.0,2,1,12000.0,19000.0,6000.0,20700.0,8700.0,No,0.0,658.0,293400.0,132200.0,Vehicle EMI,617000.0,14,Not_Eligible,5300.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Married,Post Graduate,45900.0,Private,23.8,Large Indian,Family,0.0,3,2,0.0,0.0,3800.0,10500.0,4800.0,No,0.0,850.0,336900.0,99800.0,Vehicle EMI,1493000.0,41,Not_Eligible,17688.0,Not_Eligible,Not_Eligible,True,Correct,False,False
38.0,Male,Married,Graduate,66300.0,Private,0.5,MNC,Family,0.0,2,1,11400.0,0.0,4800.0,16600.0,12800.0,No,0.0,670.0,492400.0,109600.0,Education EMI,366000.0,8,Not_Eligible,9108.0,Not_Eligible,Not_Eligible,True,Correct,False,False
48.0,Male,Single,High School,32300.0,Government,2.3,Large Indian,Family,0.0,1,0,0.0,0.0,4200.0,8900.0,2100.0,No,0.0,711.0,100300.0,49100.0,Education EMI,346000.0,8,Not_Eligible,8550.0,Not_Eligible,Not_Eligible,True,Correct,False,False
